rep_index,old_ms,new_ms
67,0.00100000761449337,0.12179999612271786
68,0.0010999792721122503,0.12110001989640296
69,0.00100000761449337,0.12169999536126852
70,0.001100008375942707,0.1283999881707132
71,0.001100008375942707,0.1218999968841672
72,0.001100008375942707,0.12110001989640296
73,0.0010999792721122503,0.1230000052601099
74,0.001100008375942707,0.12149999383836985
75,0.00100000761449337,0.1202999847009778
76,0.001100008375942707,0.1244999875780195
77,0.001100008375942707,0.12289997539483011
78,0.001100008375942707,0.1294999965466559
79,0.00100000761449337,0.13539998326450586
80,0.001300009898841381,0.13139998191036284
81,0.001100008375942707,0.13329999637790024
82,0.001100008375942707,0.1304999750573188
83,0.00100000761449337,0.13110000872984529
84,0.0011999800335615873,0.1317000132985413
85,0.0010999792721122503,0.13240001862868667
86,0.0010999792721122503,0.12589999823831022
87,0.001200009137392044,0.14940000255592167
88,0.0011999800335615873,0.14360001659952104
89,0.0011999800335615873,0.13050000416114926
90,0.001100008375942707,0.12260000221431255
91,0.001100008375942707,0.12350000906735659
92,0.0009999785106629133,0.13920001219958067
93,0.0011999800335615873,0.1249000197276473
94,0.0009999785106629133,0.12440001592040062
95,0.0010999792721122503,0.12350000906735659
96,0.00100000761449337,0.12409998453222215
97,0.00100000761449337,0.12289997539483011
98,0.001100008375942707,0.12199999764561653
99,0.001100008375942707,0.12339997920207679
100,0.00100000761449337,0.13000000035390258
101,0.001100008375942707,0.12480001896619797
102,0.0010999792721122503,0.12260000221431255
103,0.001100008375942707,0.12389998300932348
104,0.001100008375942707,0.12350000906735659
105,0.0010999792721122503,0.12400001287460327
106,0.0012999807950109243,0.12400001287460327
107,0.00100000761449337,0.1246000174432993
108,0.0011999800335615873,0.139000010676682
109,0.001100008375942707,0.12699997751042247
110,0.001100008375942707,0.12479998986236751
111,0.001200009137392044,0.12489999062381685
112,0.001100008375942707,0.12439998681657016
113,0.00100000761449337,0.12419998529367149
114,0.001200009137392044,0.1267999759875238
115,0.001100008375942707,0.13040000339969993
116,0.0010999792721122503,0.12780001270584762
117,0.001100008375942707,0.12429998605512083
118,0.001100008375942707,0.12359998072497547
119,0.001200009137392044,0.12429998605512083
120,0.001100008375942707,0.12569999671541154
121,0.0010999792721122503,0.125700025819242
122,0.001100008375942707,0.12400001287460327
123,0.001100008375942707,0.1345000055152923
124,0.0013999815564602613,0.13160001253709197
125,0.001100008375942707,0.12439998681657016
126,0.00100000761449337,0.12550002429634333
127,0.0011999800335615873,0.12470001820474863
128,0.00100000761449337,0.12430001515895128
129,0.001100008375942707,0.12169999536126852
130,0.001100008375942707,0.13349999790079892
131,0.001100008375942707,0.15720000374130905
132,0.0021999876480549574,0.18470000941306353
133,0.0012999807950109243,0.14410002040676773
134,0.0011999800335615873,0.13930001296103
135,0.0011999800335615873,0.12939999578520656
136,0.001100008375942707,0.13200001558288932
137,0.001100008375942707,0.1283999881707132
138,0.001200009137392044,0.13679999392479658
139,0.001100008375942707,0.1365999924018979
140,0.001200009137392044,0.13930001296103
141,0.001200009137392044,0.13899998157285154
142,0.001800013706088066,0.15659999917261302
143,0.001300009898841381,0.1416000013705343
144,0.001100008375942707,0.12429998605512083
145,0.00100000761449337,0.12499999138526618
146,0.001100008375942707,0.12250000145286322
147,0.001100008375942707,0.12229999992996454
148,0.001100008375942707,0.12229999992996454
149,0.001200009137392044,0.13190001482143998
150,0.001100008375942707,0.12350000906735659
151,0.0009999785106629133,0.12290000449866056
152,0.001100008375942707,0.1221999991685152
153,0.0010999792721122503,0.12400001287460327
154,0.0011999800335615873,0.12200002674944699
155,0.001200009137392044,0.12350000906735659
156,0.0010999792721122503,0.12420001439750195
157,0.0009999785106629133,0.12340000830590725
158,0.00100000761449337,0.12229999992996454
159,0.0009999785106629133,0.12149999383836985
160,0.001100008375942707,0.12209999840706587
161,0.00100000761449337,0.1236999814864248
162,0.001100008375942707,0.12409998453222215
163,0.001100008375942707,0.12310000602155924
164,0.0009999785106629133,0.12440001592040062
165,0.0010999792721122503,0.13120000949129462
166,0.001100008375942707,0.1244999875780195
167,0.00100000761449337,0.12209999840706587
168,0.0010999792721122503,0.12280000373721123
169,0.001100008375942707,0.12169999536126852
170,0.0010999792721122503,0.12199999764561653
171,0.00100000761449337,0.12370001059025526
172,0.0009999785106629133,0.12250000145286322
173,0.001100008375942707,0.12240000069141388
174,0.0009999785106629133,0.12100001913495362
175,0.0010999792721122503,0.12119999155402184
176,0.00100000761449337,0.12129999231547117
177,0.00100000761449337,0.13279999257065356
178,0.001200009137392044,0.15759997768327594
179,0.001400010660290718,0.12429998605512083
180,0.00100000761449337,0.12350000906735659
181,0.00100000761449337,0.13249999028630555
182,0.001200009137392044,0.12710000737570226
183,0.0010999792721122503,0.12390001211315393
184,0.0010999792721122503,0.12310000602155924
185,0.001100008375942707,0.1218999968841672
186,0.0009999785106629133,0.12120002065785229
187,0.0008999777492135763,0.12310000602155924
188,0.001100008375942707,0.12389998300932348
189,0.001100008375942707,0.12209999840706587
190,0.0009999785106629133,0.12330000754445791
191,0.001100008375942707,0.12290000449866056
192,0.00100000761449337,0.12090001837350428
193,0.001100008375942707,0.12280000373721123
194,0.001100008375942707,0.12139999307692051
195,0.0010999792721122503,0.14670001110062003
196,0.001100008375942707,0.12630000128410757
197,0.001100008375942707,0.12360000982880592
198,0.0011999800335615873,0.12400001287460327
199,0.0010999792721122503,0.12290000449866056
200,0.001100008375942707,0.12329997844062746
201,0.001100008375942707,0.12310000602155924
202,0.0010999792721122503,0.1221999991685152
203,0.001100008375942707,0.12229999992996454
204,0.001100008375942707,0.1218999968841672
205,0.0010999792721122503,0.12240000069141388
206,0.00100000761449337,0.12149999383836985
207,0.001100008375942707,0.12159999459981918
208,0.0010999792721122503,0.12700000661425292
209,0.001200009137392044,0.1244999875780195
210,0.00100000761449337,0.12260000221431255
211,0.00100000761449337,0.1230000052601099
212,0.00100000761449337,0.12229999992996454
213,0.00100000761449337,0.12440001592040062
214,0.001100008375942707,0.1221999991685152
215,0.001100008375942707,0.12179999612271786
216,0.0010999792721122503,0.1238000113517046
217,0.00100000761449337,0.12139999307692051
218,0.0010999792721122503,0.12280000373721123
219,0.00100000761449337,0.12229999992996454
220,0.0010999792721122503,0.12110001989640296
221,0.0010999792721122503,0.12100001913495362
222,0.0009999785106629133,0.12870001955889165
223,0.001200009137392044,0.12479998986236751
224,0.001100008375942707,0.12250000145286322
225,0.001200009137392044,0.20840001525357366
226,0.0037999998312443495,0.29429999995045364
227,0.001600012183189392,0.2798999776132405
228,0.0029999937396496534,0.17949999892152846
229,0.001400010660290718,0.14269998064264655
230,0.001200009137392044,0.14109999756328762
231,0.0011999800335615873,0.125400023534894
232,0.0011999800335615873,0.12290000449866056
233,0.001100008375942707,0.12119999155402184
234,0.00100000761449337,0.12390001211315393
235,0.001100008375942707,0.12499999138526618
236,0.0009999785106629133,0.12100001913495362
